Csapat;Ev;Brand;Sorozat;KartyaSzam;Kartya;Megvan
Utah Jazz;2018 - 2019;Panini Immaculate;Rookie AU Patch Premium;110;Base /24;FALSE
Utah Jazz;2018 - 2019;Panini Immaculate;Rookie AU Patch Premium;110;Tags /3;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Base;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Playoff Ticket /65;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;The Finals Ticket /49;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Cracked Ice /25;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Premium Edition Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Championsship Ticket /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Printing Plates /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Printing Plates Cyan /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Printing Plates Magenta /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Printing Plates Yellow /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU;130;Printing Plates Black /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Base;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Playoff Ticket /35;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;The Finals Ticket /25;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Cracked Ice Ticket /20;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Premium Edition Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Printing Plates /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Championsship Ticket /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Printing Plates Cyan /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Printing Plates Magenta /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Printing Plates Yellow /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket AU Variations;130 RTV;Printing Plates Black /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket Swatches AU;27;Base;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket Swatches AU;27;/10;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket Swatches AU;27;Retail /10;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket Swatches AU;27;Prime /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Rookie Ticket Swatches AU;27;Retail Prime /1;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Up and Coming AU;27 UC;Base /199;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Up and Coming AU;27 UC;Bronze /25;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Up and Coming AU;27 UC;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini  Contenders ;Up and Coming AU;27 UC;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Base;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Red /149;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Blue /99;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Orange /25;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Gold Vinyl /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Printing Plates /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Printing Plates Cyan /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Printing Plates Magenta /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Printing Plates Yellow /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Season Ticket AU;113;Printing Plates Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Base;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Red /99;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Blue /49;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Orange /25;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Gold Vinyl /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Printing Plates Cyan /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Printing Plates Magenta /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Printing Plates Yellow /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders Optic ;Rookie Variations Season Ticket AU ;113 RV-ST;Printing Plates Black /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Base;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Crystal /99;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Red Crystale /49;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Purple Crystale /25;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Gold Crystale /10;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Royale;51;Platinum Crystale /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys;8;Base;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys;8;Prime /10;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys;8;Tags /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Silhouettes;205;Base /199;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Silhouettes;205;Prime /25;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Silhouettes;205;Super Prime /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Base /149;TRUE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Red /99;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Blue /49;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Purple /25;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Crown Autographs Rookies;31;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Red /75;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Blue /49;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Purple /25;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Royalty;4;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys AU;8;Base /199;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys AU;8;Prime /25;FALSE
Utah Jazz;2018 - 2019;Panini  Crown Royal;Rookie Jerseys AU;8;Super Prime /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion; Rookies Metal;RM;Base /199;FALSE
Utah Jazz;2018 - 2019;Panini Dominion; Rookies Metal;RM;Red /49;FALSE
Utah Jazz;2018 - 2019;Panini Dominion; Rookies Metal;RM;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion; Rookies Metal;RM;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Jersey AU;150;Base /199;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Jersey AU;150;Red /49;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Jersey AU;150;Silver /15;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Jersey AU;150;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Jersey AU;150;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Quad Signatures ;WCJ/GTJ/GA/MB ;/25;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Quad Signatures ;WCJ/GTJ/GA/MB ;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Quad Signatures ;WCJ/GTJ/GA/MB ;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Quad Rookies;7 AH/AS/CH/GA ;/99;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Quad Rookies;18 BB/GT/GA/JO; /99;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Quad Rookies ;14 MB/GT/GA/WC; /99;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Materials;RM-GAL;Base /99;TRUE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Materials;RM-GAL;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Materials;RM-GAL;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Showcase Jersey AU;13;Base /49;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Showcase Jersey AU;13;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Showcase Jersey AU;13;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Main Exhibit Rookie AU;3;Base /49;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Main Exhibit Rookie AU;3;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Main Exhibit Rookie AU;3;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Regal Rookie Signatures;26;Base /49;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Regal Rookie Signatures;26;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Regal Rookie Signatures;26;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Dual Signatures ;WCJ/GA;/25;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Dual Signatures ;Gold WCJ/GA ;/10 ;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Dual Signatures ;Platinum WCJ/GA; /1;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Triple Signatures;RTS;/25;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Triple Signatures;RTS;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Dominion;Rookie Triple Signatures;RTS;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Endorsmends;111;Base /75;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Endorsmends;111;Red /25;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Endorsmends;111;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Endorsmends;111;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Endorsmends;111;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Scripted Signatures ;RSS;Base /75;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Scripted Signatures ;RSS;Red /25;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Scripted Signatures ;RSS;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Scripted Signatures ;RSS;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Scripted Signatures ;RSS;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Notable Signatures;RNS;Base /75;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Notable Signatures;RNS;Red /25;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Notable Signatures;RNS;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Notable Signatures;RNS;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Notable Signatures;RNS;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jersey AU;210;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jersey AU;210;Red /25;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jersey AU;210;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jersey AU;210;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jersey AU;210;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Encased ;Rookie Jerseys ;20;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Flawless Patch AU;FPAU;/25;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Flawless Patch AU;FPAU;Ruby /15;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Flawless Patch AU;FPAU;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Flawless Patch AU;FPAU;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Flawless Patch AU;FPAU;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Horizontal Patch AU ;43;/15;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Horizontal Patch AU ;43;Ruby /15;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Horizontal Patch AU ;43;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Horizontal Patch AU ;43;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Horizontal Patch AU ;43;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Signature Prime Materials;17;/25;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Signature Prime Materials;17;Ruby /15;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Signature Prime Materials;17;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Signature Prime Materials;17;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Signature Prime Materials;17;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Vertical Patch AU;43VPAU;/25;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Vertical Patch AU;43VPAU;Ruby /15;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Vertical Patch AU;43VPAU;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Vertical Patch AU;43VPAU;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Flawless ;Vertical Patch AU;43VPAU;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Elegance Rookie Jersey AU;ERJ;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Elegance Rookie Jersey AU;ERJ;Holo Silver /25;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Elegance Rookie Jersey AU;ERJ;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Elegance Rookie Jersey AU;ERJ;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Silver NBA Logo;10;/22;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Rookie Signatures;21;/99;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Rookie Signatures;21;Holo Silver /25;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Rookie Signatures;21;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Impeccable;Rookie Signatures;21;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Instant;Instant ;DN15;;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Association;146;/85;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Association;146;Holo Silver /25;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Association;146;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Association;146;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Icon;176;/85;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Icon;176;Holo Silver /25;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Icon;176;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Icon;176;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Patch AU;RPAU;Black and White/99;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Patch AU;RPAU;Tags /5;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Patch AU Color;RPAUC;/99;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Patch AU Color;RPAUC;Tags /5;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Elegantt Decor Rookie Jersey;EDRJU;/65;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Elegantt Decor Rookie Jersey;EDRJU;Tags /1;FALSE
Utah Jazz;2018 - 2019;Panini Noir;New Wave Jersey;NWJ;/99;FALSE
Utah Jazz;2018 - 2019;Panini Noir;New Wave Jersey;NWJ;Tags /1;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Jumbo Material;RJ-GAL;/99;true
Utah Jazz;2018 - 2019;Panini Noir;Rookie Jumbo Material;RJ-GAL;Prime /6;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Rookie Jumbo Material;RJ-GAL;Brand Logo /5;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Reigning Nights Signatures;RNS;/99;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Reigning Nights Signatures;RNS;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Shadow Sigs;SS;/99;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Shadow Sigs;SS;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Noir;Spotlight Signaturesa Vertical;SSV;/99;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Base;true
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Yellow Flood;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Green Flood;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Green and Yellow Laser holo;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;orange Laser Holo;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Silver /349;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Purple /199;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Red Laser /99;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Green Laser Holo /99;TRUE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Pink Laser Holo /79;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Blue Laser /49;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Yellow Laser Holo /25;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Purple Laser Holo /15;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Gold Laser /10;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Red and Blue Laser Holo /10;FALSE
Utah Jazz;2018 - 2019;Donruss;Rated Rookies ;156;Press Proof Black Laser /1;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Base;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Green Flood;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Press Proof;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Orange Press Proof /125;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Red Press Proof /99;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Blue Press Proof /49;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Purple Press Proof /49;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Kings;30;Black Press Proof /49;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Jerseys;27;Base;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Jerseys;27;Prime /25;FALSE
Utah Jazz;2018 - 2019;Donruss;Next Day Autograph;27NDA;Base;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Dominator Signatures;27RDS;Base /99;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Dominator Signatures;27RDS;Gold /10;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Dominator Signatures;27RDS;Black /1;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Material Signatures;23;/99;FALSE
Utah Jazz;2018 - 2019;Donruss;Rookie Material Signatures;23;Prime /10;FALSE
Utah Jazz;2018 - 2019;Donruss;Signature Series;51;Base;FALSE
Utah Jazz;2018 - 2019;Donruss;Signature Series;51;Gold /10;FALSE
Utah Jazz;2018 - 2019;Donruss;Significant Signatures;51SS;Base;FALSE
Utah Jazz;2018 - 2019;Donruss;Significant Signatures;51SS;Green /5;FALSE
Utah Jazz;2018 - 2019;Donruss;Significant Signatures;51SS;Black /1;FALSE
Utah Jazz;2018 - 2019;Donruss;Timless Treasures Material Signatures;57;/99;FALSE
Utah Jazz;2018 - 2019;Donruss;Timless Treasures Material Signatures;57;Prime /10;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Base;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Holo;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Blue Velocity ;TRUE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Checkerboard;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Choice;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Choice Dragon;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Holo;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Hyper Pink;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Purple;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Shock;true
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;White Sparkle;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Premium Box Set /249;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Orange /199;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Lime Green /149;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Red /99;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Purple /95;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Choice Red /88;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Red /85;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Pink Velocity /79;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Blue /50;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Blue /49;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Black Velocity /39;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Pink /25;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Pink /20;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Purple Stars FOTL /13;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Gold /10;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Gold /10;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Choice Black Gold /8;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Green /5;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Black /1;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Choice Nebula /1;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Fast Break Black /1;FALSE
Utah Jazz;2018 - 2019;Donruss Optic ;Rated Rookies ;156DORR;Gold Vinyl /1;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Base;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Purple /49;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Orange /25;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Green /15;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Yellow /10;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;Red /5;FALSE
Utah Jazz;2018 - 2019;Panini Obsidian;Obsidian;RC 89;White Mojo /1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie AU;RAU;/99;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie AU;RAU;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie AU;RAU;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie AU;RAU;Platinum /1;FALSE
